Instance_Name,Index,Number_Of_Customers,Number_Of_Hotels,Objective_Value,Sum_of_Trips,Penalties,Hotel_Fees,Max_Trip_Length,Number_Of_Trips,Prize,Time,Trace,alpha,beta,gamma,delta
berlin52_2,22,51,10,10825,8999,406,1420,1265,8,1370,0.0016591548919677734,[10825],2.6560993787886034,-0.14009769934137933,0.26964913379483735,1.6548598626044804
berlin52_2,23,51,10,10405,8454,377,1574,1308,8,1399,0.001802206039428711,[10405],1.5392236573476799,0.4114248930707033,0.39337681311220773,0.7057120663098666
berlin52_2,24,51,10,10917,9274,383,1260,1294,8,1393,0.0018010139465332031,[10917],0.9256547052887496,-0.46188957102419087,-0.5333756193405741,1.8502811515198798
berlin52_2,25,51,10,9147,7461,436,1250,1233,7,1340,0.0014450550079345703,[9147],0.7294308247744268,-0.9761597590541811,-0.9547256044962759,-0.47793576794808945
berlin52_2,26,51,10,10565,8750,393,1422,1280,8,1383,0.003746509552001953,[10565],0.7467627484388698,-1.177393313952905,-0.6545727024375005,1.094718997626583
berlin52_2,27,51,10,10767,9163,294,1310,1300,8,1482,0.001796722412109375,[10767],2.622353829196507,0.3759386483339884,-1.2840128484774478,0.5285540242092074
berlin52_2,28,51,10,11358,9426,358,1574,1284,8,1418,0.0024404525756835938,[11358],2.2513840938776193,0.8576517550144316,-0.7260137796640201,1.4311066283397542
berlin52_2,29,51,10,11008,9169,431,1408,1302,8,1345,0.001772165298461914,[11008],0.8265511215757799,0.019461169775811582,0.12862797321053632,-0.2535648348039099
berlin52_2,30,51,10,11301,9382,393,1526,1312,8,1383,0.001890420913696289,[11301],0.8253084734088831,-1.243966599284927,0.2830463572162424,1.3263461382066817
berlin52_2,31,51,10,9708,8177,441,1090,1281,7,1335,0.001485586166381836,[9708],2.548282015467149,0.4887347631274913,-0.28624251077215634,1.0928734968239109
berlin52_2,32,51,10,11080,9054,386,1640,1305,8,1390,0.5692501068115234,[11080],0.10607138584031423,-0.06289182742507687,-0.8539728434588503,-0.30420883893403305
berlin52_2,33,51,10,10926,9029,371,1526,1209,8,1405,0.0016646385192871094,[10926],2.1790110336652826,-0.09634211864323183,0.5749376555539985,0.6753771778199367
berlin52_2,34,51,10,10570,9147,437,986,1287,8,1339,0.017288684844970703,[10570],0.36580710874906275,0.8923527243797604,-1.553770854945699,1.4445141032746203
berlin52_2,35,51,10,10820,8796,414,1610,1304,8,1362,1.2696294784545898,[10820],0.6184014860797082,0.1769355310022802,-0.36020835224747555,-1.1930572674587459
berlin52_2,36,51,10,10150,8469,439,1242,1287,7,1337,0.0016548633575439453,[10150],0.6943600070356685,-0.917479742236887,0.3816775327984061,1.560179592567507
berlin52_2,37,51,10,11011,9126,431,1454,1320,8,1345,0.0018770694732666016,[11011],0.5484728103140186,-0.49830307903284543,0.4358068361907349,0.860729016728896
berlin52_2,38,51,10,10258,8598,426,1234,1263,8,1350,0.0059375762939453125,[10258],0.8524523777333151,-0.2596981926530567,-1.5370647857936177,0.7399432209986865
berlin52_2,39,51,10,11285,9253,392,1640,1292,8,1384,0.0015537738800048828,[11285],0.8513184638463378,-1.867941008467718,-1.0472521162602764,-0.5490053901870073
berlin52_2,40,51,10,11193,9188,421,1584,1314,8,1355,0.0037882328033447266,[11193],1.8206059547758768,-0.056405861940991064,0.4363165244311561,0.07503406977045285
berlin52_2,41,51,10,10906,9149,429,1328,1302,8,1347,0.001718759536743164,[10906],0.842594972747821,-1.1475937714719568,-0.2460347271592473,0.6724724195741496
berlin52_2,42,51,10,11217,9230,431,1556,1289,8,1345,0.0018007755279541016,[11217],1.8997465772393198,0.4132445017114691,-1.6729848586349063,-1.6519963527602175
berlin52_2,43,51,10,10535,8625,442,1468,1289,8,1334,0.0018153190612792969,[10535],1.5428624613028108,1.2922889385756366,0.11748417417071066,0.6272238850089278
berlin52_2,44,51,10,11130,9070,408,1652,1312,8,1368,0.003573179244995117,[11130],0.6358669064177076,0.37957056598377104,-0.255191494091931,0.4405413126488699
berlin52_2,45,51,10,10140,8305,419,1416,1248,8,1357,0.006514549255371094,[10140],0.9677288522249154,-0.9016700842847198,-0.8519190457386678,1.3105116176725966
berlin52_2,46,51,10,10716,8876,402,1438,1287,8,1374,0.0016779899597167969,[10716],1.8401862127921285,-1.0054810641100054,1.3586206095768665,0.8294595016377033
berlin52_2,47,51,10,10626,8939,401,1286,1274,8,1375,0.0017430782318115234,[10626],1.2690923123353564,0.44644120270438303,-0.07361074766635944,1.5161595028744028
berlin52_2,48,51,10,9298,7734,436,1128,1305,7,1340,0.0014438629150390625,[9298],0.7036495623944563,-0.08071770496317932,-2.428493565553146,0.7829232730308582
berlin52_2,49,51,10,10546,8728,414,1404,1310,8,1362,0.0016896724700927734,[10546],1.7746714193683197,-0.9914014967679575,-0.49394430268987005,0.366060418451422
berlin52_3,0,51,10,13670,10406,860,2404,1078,16,916,0.018854618072509766,[13670],0.25862905950022363,-1.556345122462752,-1.5546668573390847,1.3984462823286925
berlin52_3,1,51,10,9895,7861,876,1158,1112,8,900,0.0016696453094482422,[9895],2.2350873310639985,-1.0917668449426916,-0.1696713115694959,1.204625067539683
berlin52_3,2,51,10,10600,8263,733,1604,1121,9,1043,0.0018935203552246094,[10600],1.4295899973564512,-0.3264361513721611,0.5048138089204415,-1.4524884976874515
berlin52_3,3,51,10,9259,7456,879,924,1117,8,897,0.0014302730560302734,[9259],0.05982000380116764,-0.3569429989460142,-0.16031766109095485,0.7806455726424985
berlin52_3,4,51,10,9050,6864,858,1328,1135,7,918,0.0015163421630859375,[9050],1.316143650350341,-0.7176607870889316,-0.26557121218458557,0.10882175331006638
berlin52_3,5,51,10,8637,6731,846,1060,1131,7,930,0.0015399456024169922,[8637],0.45578981603868507,-1.0642740901375756,0.37818147744323294,0.3642193400598671
berlin52_3,6,51,10,9764,7841,767,1156,1145,8,1009,0.0016689300537109375,[9764],0.6732435173925566,1.0709280938359969,-2.5625097950395666,2.3833216637372736
berlin52_3,7,51,10,8437,6776,701,960,1148,7,1075,0.0015807151794433594,[8437],0.9408276602456014,-0.2607181610571916,-1.806059428114998,0.7316454962258683
berlin52_3,8,51,10,8348,6391,879,1078,1090,7,897,0.00200653076171875,[8348],0.5883316159574611,-0.0009323971897824967,-1.8045147290188375,0.6330950774633254
berlin52_3,9,51,10,14293,10716,809,2768,1138,11,967,0.0018796920776367188,[14293],0.18832354363204012,0.6133181794915354,-1.9866625833005225,-0.8521782860167915
berlin52_3,10,51,10,10091,8001,774,1316,1124,8,1002,0.0017178058624267578,[10091],1.6072645925384432,0.8675810116173448,-0.37260380474437593,0.5261975799414371
berlin52_3,11,51,10,9946,7666,818,1462,1148,8,958,0.0022618770599365234,[9946],1.5406110046621584,-1.834541133354257,-0.6013731871594029,-0.6365017542652422
berlin52_3,12,51,10,9683,7228,869,1586,1052,8,907,0.00160980224609375,[9683],0.47434562459161284,-1.3929454368168868,-0.5472304856343537,-0.8998482938802368
berlin52_3,13,51,10,10988,8693,719,1576,1144,9,1057,0.0017354488372802734,[10988],1.1383869294863693,0.4585713021399346,-0.747228821289843,0.6023473128121725
berlin52_3,14,51,10,8035,6271,824,940,1139,7,952,0.0015931129455566406,[8035],0.617173316091036,0.4671887198600615,1.3922926923192362,1.2803206842587436
berlin52_3,15,51,10,7560,5756,838,966,1120,6,938,0.0012331008911132812,[7560],1.8827037116220022,0.0031461731175275176,-1.0783959144064297,1.5334265494549326
berlin52_3,16,51,10,8441,6640,793,1008,1126,7,983,0.0008847713470458984,[8441],0.34261357329418796,-0.6998259400559396,-1.5910037782559947,0.3740904691810249
berlin52_3,17,51,10,8846,7020,874,952,1111,7,902,0.0014379024505615234,[8846],1.0682838932001548,-2.374269257163037,-1.4601983598495676,1.577153273622856
berlin52_3,18,51,10,7958,6021,871,1066,1121,7,905,0.0009613037109375,[7958],0.8555970446415075,-0.8141549152108809,-3.1465062674865836,-0.40173695490024763
berlin52_3,19,51,10,8997,6817,846,1334,1126,7,930,0.0010023117065429688,[8997],0.2553162785911077,-0.12028843810136675,-1.136741743350299,-0.2647715614927588
berlin52_3,20,51,10,10361,8450,879,1032,1093,9,897,0.0016944408416748047,[10361],0.18955118678831845,0.5293691339686855,-0.6340058057515571,1.957832618901972
berlin52_3,21,51,10,10649,8527,846,1276,1144,9,930,0.0009770393371582031,[10649],0.2933538913084419,-2.1369153469670783,-1.164125534599835,0.6800737303510771
berlin52_3,22,51,10,8019,6139,814,1066,1108,7,962,0.0009179115295410156,[8019],0.413131104384475,-1.1091340510174916,-0.8183517185486062,0.7002605472150749
berlin52_3,23,51,10,9363,6972,847,1544,1112,7,929,0.0015377998352050781,[9363],1.1326647868502389,-2.5224071025407926,0.17848996122975802,-1.9831248548104434
berlin52_3,24,51,10,10596,8554,876,1166,1098,9,900,0.0018339157104492188,[10596],0.9809232683775657,-0.3871408102379269,0.5728563517369143,3.2712930046798645
berlin52_3,25,51,10,8994,7088,846,1060,1122,7,930,0.0016639232635498047,[8994],1.8086204310758143,-0.7238002481051246,-0.9687537086173139,1.308584849053651
berlin52_3,26,51,10,9665,7676,835,1154,1124,7,941,0.0015609264373779297,[9665],1.2033122654391746,0.08905285535021445,-0.441570671568082,-0.4829495565005042
berlin52_3,27,51,10,9562,7237,871,1454,1078,8,905,0.001661539077758789,[9562],0.880098063966773,-0.39046985379774984,-0.12066516235597646,-0.16157878475936926
berlin52_3,28,51,10,8821,6746,791,1284,1135,7,985,0.0015406608581542969,[8821],2.1797516397529773,2.6333516559787196,-1.3054177187514697,0.6823017471011419
berlin52_3,29,51,10,9542,7491,797,1254,1085,8,979,0.0017142295837402344,[9542],1.4042231072905964,-2.6032975711010313,-1.0415722009894561,2.947140655613509
berlin52_3,30,51,10,10175,7874,859,1442,1142,8,917,0.0016765594482421875,[10175],1.1092059957993503,0.6253754793194415,0.24338908793688174,-0.5566238031688893
berlin52_3,31,51,10,8664,6639,881,1144,1100,7,895,0.0013625621795654297,[8664],0.9623766604945065,-1.8050254732498139,0.9556071241743813,1.4549158635581034
berlin52_3,32,51,10,7680,5976,816,888,1140,6,960,0.0014483928680419922,[7680],2.1319761733212226,-0.33298430769184495,0.02651253677406351,0.5898290046198827
berlin52_3,33,51,10,8787,6584,875,1328,1123,7,901,0.001512289047241211,[8787],0.542480384430573,0.9728745882189873,-0.997614530229615,-0.32191456378717365
berlin52_3,34,51,10,7851,5896,879,1076,1126,6,897,0.0011620521545410156,[7851],1.6120567552582812,-0.784351025531865,-2.7308896189523666,-1.0358850262699875
berlin52_3,35,51,10,7711,5811,862,1038,1148,6,914,0.0013146400451660156,[7711],1.3026321517037722,-0.3271808614496179,-1.4092938038811034,0.08278029941639586
berlin52_3,36,51,10,7925,6023,862,1040,1125,6,914,0.0008952617645263672,[7925],0.4552508759061036,-1.6716431385401527,0.33942268896179795,-1.3738721654694794
berlin52_3,37,51,10,6992,5353,797,842,1138,6,979,0.0009064674377441406,[6992],0.5904175863419069,-0.6481633193108416,-2.5941222658573997,1.5305021054389003
berlin52_3,38,51,10,9056,6911,839,1306,1114,7,937,0.0015106201171875,[9056],0.7459293952127105,-1.7744458907740297,-0.8202803533963425,0.21890052098645635
berlin52_3,39,51,10,7823,5950,885,988,1119,6,891,0.0013005733489990234,[7823],0.7702708932778457,0.2499429528869349,-1.3069970037546534,0.1687598333916246
berlin52_3,40,51,10,8631,6747,804,1080,1146,7,972,0.0013842582702636719,[8631],0.9672695756901721,1.2779784976527901,-0.9809028092347503,0.681119753359925
berlin52_3,41,51,10,9482,7109,883,1490,1100,7,893,0.0015330314636230469,[9482],0.623441772217726,1.7559975199261864,-1.9715435327385575,-0.4889752362160702
berlin52_3,42,51,10,8582,6383,863,1336,1134,7,913,0.0015411376953125,[8582],2.178650034059351,0.9137248108303513,-1.5118590083795511,-0.12992278673907087
berlin52_3,43,51,10,8746,6838,862,1046,1096,7,914,0.001585245132446289,[8746],1.3512026226552674,0.07843794372571777,0.2228371342066897,1.373014762435516
berlin52_3,44,51,10,10371,7656,875,1840,1133,8,901,0.0017447471618652344,[10371],0.4289018748002891,-1.0995074523100334,0.058828430785896946,-1.4931893867762798
berlin52_3,45,51,10,8160,6611,619,930,1112,7,1157,0.0015137195587158203,[8160],0.8827120791153822,1.4161151904179599,0.622152475117139,0.8050244110754505
berlin52_3,46,51,10,10620,8123,767,1730,1136,8,1009,0.001605987548828125,[10620],0.6200992921561965,-1.6090590010303385,0.013270104053371923,-0.431631463840775
berlin52_3,47,51,10,7785,5884,879,1022,1138,7,897,0.0007889270782470703,[7785],0.22814892342524423,-0.9282660783992268,-1.669696616501321,0.6562023516568455
berlin52_3,48,51,10,7629,5972,839,818,1128,6,937,0.0015554428100585938,[7629],0.9946879110972506,-0.42199951823416687,1.29264761426018,1.0090337091051658
berlin52_3,49,51,10,9320,7016,872,1432,1143,7,904,0.0015866756439208984,[9320],0.5048054842081602,-0.5360619744469828,-0.30158095433674653,-1.2671661124382776
rc101_2,0,100,6,801960,1960,0,800000,240,9,10000,0.003404855728149414,[801960],0.07897268078984138,0.7092141169551904,0.4503317179301143,0.3481074503320506
rc101_2,1,100,6,801966,1966,0,800000,240,9,10000,0.0034596920013427734,[801966],0.07126432900777824,-1.2713214217330442,-0.5397472379915826,0.7263560234006355
rc101_2,2,100,6,801998,1998,0,800000,239,9,10000,0.0034694671630859375,[801998],0.43142253340395376,-0.24942653285758593,0.5243735735816633,1.5525715518730854
rc101_2,3,100,6,802047,2047,0,800000,237,9,10000,0.00520634651184082,[802047],1.1851857558089327,-2.5293708337134757,-1.255050758411016,1.174418795180538
rc101_2,4,100,6,801992,1992,0,800000,239,9,10000,0.003523111343383789,[801992],1.2254225066918842,-0.47954291517541764,-1.0906664837631097,0.9971855540751414
rc101_2,5,100,6,802023,2023,0,800000,240,9,10000,0.003583192825317383,[802023],0.3778853840574067,0.018920047468995116,-2.0287165236171303,0.6310947173742011
rc101_2,6,100,6,801986,1986,0,800000,240,9,10000,0.0035393238067626953,[801986],0.9133313971076054,-0.6541400707443528,-0.3413866420650562,0.49202033224184344
rc101_2,7,100,6,802026,2026,0,800000,239,9,10000,0.0036177635192871094,[802026],1.083682096845185,-0.36827006365250337,-0.08383066337978062,0.0006459926211780376
rc101_2,8,100,6,802000,2000,0,800000,233,9,10000,0.005148887634277344,[802000],2.148326689368358,-0.869866775777492,0.21340714038099406,-0.7137687402303949
rc101_2,9,100,6,801988,1988,0,800000,239,9,10000,0.003383159637451172,[801988],0.19495253149349256,-0.968269449190504,-0.48755088101742405,0.9856432553442169
rc101_2,10,100,6,802000,2000,0,800000,239,9,10000,0.003556489944458008,[802000],1.9133153683583726,0.84637998101045,-1.548501719863804,0.08198959624967467
rc101_2,11,100,6,802012,2012,0,800000,236,9,10000,0.003621339797973633,[802012],0.7362232994287886,0.6035727401693058,-1.176202969568128,0.5266308954844634
rc101_2,12,100,6,801993,1993,0,800000,240,9,10000,0.003498077392578125,[801993],0.04579274754045182,0.3706549273269186,-1.4460911080360082,-0.25988766862168156
rc101_2,13,100,6,802043,2043,0,800000,239,9,10000,0.003481149673461914,[802043],1.415277163425963,0.4752626903016439,0.4893975799459822,0.4059011409706192
rc101_2,14,100,6,802003,2003,0,800000,240,9,10000,0.003448963165283203,[802003],2.0460183184197884,-1.1920696123393215,-0.08676798826649601,0.853097496918235
rc101_2,15,100,6,802069,2069,0,800000,240,9,10000,0.00348663330078125,[802069],1.3458462750112485,-1.0878173410865406,-0.4897834539905215,2.069761083711559
rc101_2,16,100,6,801941,1941,0,800000,240,9,10000,0.003324747085571289,[801941],0.780224144787492,0.25111865105195774,-0.6265534392396945,1.0624449657115975
rc101_2,17,100,6,802025,2025,0,800000,240,9,10000,0.003449678421020508,[802025],0.905592680368692,-0.4811868856708061,-0.22663010793117644,0.8458330500989512
rc101_2,18,100,6,801978,1978,0,800000,237,9,10000,0.0033788681030273438,[801978],0.21605901625173723,0.7921520474935104,-0.537394271527428,0.5909758559120154
rc101_2,19,100,6,801989,1989,0,800000,235,9,10000,0.0035283565521240234,[801989],1.6179133534639891,-2.366134435335579,-1.7698743039704417,-1.0452793594373706
rc101_2,20,100,6,802051,2051,0,800000,240,9,10000,0.003412008285522461,[802051],1.6879379797737266,-0.011053397871295667,-0.34796744096583326,1.1393881998037472
rc101_2,21,100,6,801971,1971,0,800000,237,9,10000,0.005209445953369141,[801971],2.5050277786773565,-0.4141086252847808,-0.9279060854455679,-0.0315925627216358
rc101_2,22,100,6,801969,1969,0,800000,240,9,10000,0.0032837390899658203,[801969],0.8253046693969385,-1.6135436078225267,-2.046917197925014,0.08027174208536103
rc101_2,23,100,6,902110,2110,0,900000,239,10,10000,0.003665924072265625,[902110],0.20506576229945706,-1.282446688460133,-0.1666459956656119,0.4440974646315259
rc101_2,24,100,6,701854,1854,0,700000,240,8,10000,0.003248453140258789,[701854],0.3379541270556056,-0.8370388964774997,-1.2426346437436862,2.0459831397810735
rc101_2,25,100,6,801954,1954,0,800000,234,9,10000,0.003623485565185547,[801954],0.6079108739746963,-1.78482072187751,0.7947556743257171,0.5055154611820545
rc101_2,26,100,6,801940,1940,0,800000,239,9,10000,0.003518342971801758,[801940],0.38400104257902395,-2.4036840683519145,-1.1235363033430967,1.172223377090892
rc101_2,27,100,6,801995,1995,0,800000,240,9,10000,0.0036649703979492188,[801995],1.0366462099649203,0.3730118761594645,-1.2354832900905839,-0.7031791898611599
rc101_2,28,100,6,801967,1967,0,800000,240,9,10000,0.0034618377685546875,[801967],0.18161341232906075,-0.48074088638995327,0.7461928956412547,1.0998421726982663
rc101_2,29,100,6,802080,2080,0,800000,237,9,10000,0.003576993942260742,[802080],1.620866324345367,-0.4906927583422323,-1.4080796644855837,1.2244040677645978
rc101_2,30,100,6,801937,1937,0,800000,240,9,10000,0.003553152084350586,[801937],1.450155715509521,-0.2833873493401903,1.5517466905461146,-0.14906104471231807
rc101_2,31,100,6,802025,2025,0,800000,240,9,10000,0.005330085754394531,[802025],1.4798728345877268,-0.6111125077119028,1.245877415143128,-0.637299844843563
rc101_2,32,100,6,801987,1987,0,800000,240,9,10000,0.003626108169555664,[801987],1.1019446108538955,1.0576820388986303,0.9114145962958493,1.1896442697369392
rc101_2,33,100,6,802029,2029,0,800000,240,9,10000,0.05494499206542969,[802029],1.1390008434747292,-1.424166599711839,-0.9326115354954656,0.42949518738745834
rc101_2,34,100,6,802034,2034,0,800000,238,9,10000,0.0033860206604003906,[802034],1.1531765724042806,-0.04679154616513981,-0.5880166713388134,1.0774511368714288
rc101_2,35,100,6,801970,1970,0,800000,237,9,10000,0.0034186840057373047,[801970],1.4750213243762504,-1.2290479184264744,-0.3128929727430507,-0.8627890200102799
rc101_2,36,100,6,801984,1984,0,800000,238,9,10000,0.005616664886474609,[801984],0.5147080654470356,-0.8236956154771369,-1.0713518851295318,-1.1407158451259394
rc101_2,37,100,6,902078,2078,0,900000,240,10,10000,0.0036585330963134766,[902078],1.4151205133063334,2.0257344080960316,-0.0765433533563406,-1.2335963575567095
rc101_2,38,100,6,801994,1994,0,800000,238,9,10000,0.003467082977294922,[801994],2.5120890270397895,-0.22016224945505947,0.5718640950544718,-0.45177617913071333
rc101_2,39,100,6,802037,2037,0,800000,238,9,10000,0.0035169124603271484,[802037],0.6865859966658715,0.69657709743231,-0.030958299248528498,-0.7675953023813014
rc101_2,40,100,6,802062,2062,0,800000,238,9,10000,0.0035042762756347656,[802062],0.31358888552730924,-0.7555121251494288,0.004935241341521901,0.6351508066951227
rc101_2,41,100,6,802016,2016,0,800000,240,9,10000,0.0054514408111572266,[802016],0.7188765832485182,-0.40783448514151743,-1.017437653791189,1.2802556228919881
rc101_2,42,100,6,802032,2032,0,800000,240,9,10000,0.0035827159881591797,[802032],0.3268148425473739,-1.1808776948024384,-0.5358925781981573,2.1227129894356827
rc101_2,43,100,6,802005,2005,0,800000,240,9,10000,0.0033605098724365234,[802005],0.508837324523377,-0.17364065887248747,-1.2741769920730697,-1.1968954156790164
rc101_2,44,100,6,801964,1964,0,800000,237,9,10000,0.0034902095794677734,[801964],0.11532503775527564,-2.324133326625379,-1.141659488264216,0.6427832322304601
rc101_2,45,100,6,801979,1979,0,800000,240,9,10000,0.0036313533782958984,[801979],0.30408161380375964,0.11165910814908864,-0.6440220763635247,-1.2359064529190895
rc101_2,46,100,6,801980,1980,0,800000,240,9,10000,0.003416299819946289,[801980],0.43557613731194245,-0.4326279045145238,-0.5020293733813534,0.6330206656423873
rc101_2,47,100,6,802007,2007,0,800000,237,9,10000,0.0037071704864501953,[802007],0.42796235325610427,-0.46110268795162734,-0.9703712803437072,0.8127013789247935
rc101_2,48,100,6,802001,2001,0,800000,239,9,10000,0.0050585269927978516,[802001],0.36548369107611506,1.0206117639720813,-1.8698346346136754,-0.5614645503790716
rc101_2,49,100,6,802027,2027,0,800000,237,9,10000,0.003525972366333008,[802027],1.0980346505188248,-0.09944117826760213,-0.42693200315005975,-0.4383788887473239
rc101_3,0,100,6,1975,933,709,333,239,4,2193,0.003675222396850586,[1975],1.093134568980699,0.2362541130052308,0.18736761025217918,2.5828056310300602
rc101_3,1,100,6,1633,687,724,222,239,3,2178,0.002626657485961914,[1633],0.47418856489841144,-0.32819458034870164,-0.09382463323218598,1.387162047856509
