type,saw_policy,population_size,random_k,alpha,beta,rho,p,local_information,min_max_ant_system,termination_criterion,iteration,instance,starting-time
algorithm,Constant-Weights(Gamma-1:3;Gamma-2:3;Gamma-3:3),100,5,0.5,1,0.24,0.5,distance,True,200,0,rand_test_13,20230101:10:57:53
algorithm,Constant-Weights(Gamma-1:3;Gamma-2:3;Gamma-3:3),100,5,0.5,1,0.24,0.75,objective_value,True,200,0,rand_test_13,20230101:11:05:50
algorithm,Constant-Weights(Gamma-1:3;Gamma-2:3;Gamma-3:3),100,5,0.5,1,0.24,0.75,distance,True,200,0,rand_test_13,20230101:11:19:59
algorithm,Constant-Weights(Gamma-1:3;Gamma-2:3;Gamma-3:3),100,5,0.5,1,0.24,0.25,objective_value,True,200,0,rand_test_13,20230101:11:29:26
algorithm,Constant-Weights(Gamma-1:3;Gamma-2:3;Gamma-3:3),100,5,0.5,1,0.24,0.25,distance,True,200,0,rand_test_13,20230101:11:44:02
algorithm,Constant-Weights(Gamma-1:3;Gamma-2:3;Gamma-3:3),100,5,0.5,0.5,0.02,0.5,objective_value,True,200,0,rand_test_13,20230101:11:52:54
algorithm,Constant-Weights(Gamma-1:3;Gamma-2:3;Gamma-3:3),100,5,0.5,0.5,0.02,0.5,distance,True,200,0,rand_test_13,20230101:12:04:37
algorithm,Constant-Weights(Gamma-1:3;Gamma-2:3;Gamma-3:3),100,5,0.5,0.5,0.02,0.75,objective_value,True,200,0,rand_test_13,20230101:12:13:35
algorithm,Constant-Weights(Gamma-1:3;Gamma-2:3;Gamma-3:3),100,5,0.5,0.5,0.02,0.75,distance,True,200,0,rand_test_13,20230101:12:24:33
algorithm,Constant-Weights(Gamma-1:3;Gamma-2:3;Gamma-3:3),100,5,0.5,0.5,0.02,0.25,objective_value,True,200,0,rand_test_13,20230101:12:33:59
algorithm,Constant-Weights(Gamma-1:3;Gamma-2:3;Gamma-3:3),100,5,0.5,0.5,0.02,0.25,distance,True,200,0,rand_test_13,20230101:12:46:25
algorithm,Constant-Weights(Gamma-1:3;Gamma-2:3;Gamma-3:3),100,5,0.5,0.5,0.06,0.5,objective_value,True,200,0,rand_test_13,20230101:12:55:50
algorithm,Constant-Weights(Gamma-1:3;Gamma-2:3;Gamma-3:3),100,5,0.5,0.5,0.06,0.5,distance,True,200,0,rand_test_13,20230101:13:06:37
